// 06/01/2023 17:00:06
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2023-01-06T17:36:00.8669030+01:00;AD3830770CCDD0AD38300370;;1;-67;865,7;169.254.1.1;;
2023-01-06T17:36:00.8693230+01:00;AD3830770CCDD0AD383004A3;;1;-70;865,7;169.254.1.1;;
2023-01-06T17:36:00.8757770+01:00;AD3830770CCDD0AD3830035B;;1;-68;865,7;169.254.1.1;;
2023-01-06T17:36:00.8767960+01:00;AD3830770CCDD0AD3830029C;;1;-63;865,7;169.254.1.1;;
2023-01-06T17:36:00.9063040+01:00;AD3830770CCDD0AD383003AC;;1;-73;865,7;169.254.1.1;;
2023-01-06T17:36:00.9227130+01:00;AD3830770CCDD0AD38300308;;2;-69,5;865,7;169.254.1.1;;
2023-01-06T17:36:00.9237340+01:00;AD3830770CCDD0AD38300350;;2;-64;865,7;169.254.1.1;;
2023-01-06T17:36:00.9247880+01:00;AD3830770CCDD0AD383001D5;;2;-67,5;865,7;169.254.1.1;;
2023-01-06T17:36:00.9299950+01:00;AD3830770CCDD0AD383002DB;;2;-68;865,7;169.254.1.1;;
2023-01-06T17:36:00.9311600+01:00;AD3830770CCDD0AD3830032C;;2;-69;865,7;169.254.1.1;;
2023-01-06T17:36:00.9329780+01:00;AD3830770CCDD0AD3830027B;;2;-69;865,7;169.254.1.1;;
2023-01-06T17:36:00.9375390+01:00;AD3830770CCDD0AD38300368;;2;-71;865,7;169.254.1.1;;
2023-01-06T17:36:00.9619400+01:00;AD3830770CCDD0AD383004A2;;2;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:00.9678520+01:00;AD3830770CCDD0AD383004AA;;2;-71;865,7;169.254.1.1;;
2023-01-06T17:36:00.9770900+01:00;AD3830770CCDD0AD3830033A;;2;-75;865,7;169.254.1.1;;
2023-01-06T17:36:00.9909570+01:00;AD3830770CCDD0AD3830029A;;3;-60,5;865,7;169.254.1.1;;
2023-01-06T17:36:00.9925860+01:00;AD3830770CCDD0AD38300314;;3;-61;865,7;169.254.1.1;;
2023-01-06T17:36:00.9948760+01:00;AD3830770CCDD0AD383001E2;;3;-62;865,7;169.254.1.1;;
2023-01-06T17:36:00.9959940+01:00;AD3830770CCDD0AD383001BE;;3;-72;865,7;169.254.1.1;;
2023-01-06T17:36:00.9983220+01:00;AD3830770CCDD0AD383002A8;;3;-71;865,7;169.254.1.1;;
2023-01-06T17:36:01.0016020+01:00;AD3830770CCDD0AD383003A1;;3;-66;865,7;169.254.1.1;;
2023-01-06T17:36:01.0050610+01:00;AD3830770CCDD0AD3830034B;;3;-69;865,7;169.254.1.1;;
2023-01-06T17:36:01.0079400+01:00;AD3830770CCDD0AD383002C3;;3;-72;865,7;169.254.1.1;;
2023-01-06T17:36:01.0237010+01:00;AD3830770CCDD0AD38300343;;3;-74,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.0333650+01:00;AD3830770CCDD0AD383002EB;;3;-67,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.0462220+01:00;AD3830770CCDD0AD383001D3;;3;-73;865,7;169.254.1.1;;
2023-01-06T17:36:01.0602270+01:00;AD3830770CCDD0AD383002E0;;4;-68,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.0641130+01:00;AD3830770CCDD0AD383002E7;;4;-71;865,7;169.254.1.1;;
2023-01-06T17:36:01.0806620+01:00;AD3830770CCDD0AD38300307;;4;-71,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.1316490+01:00;AD3830770CCDD0AD38300288;;1;-75;865,7;169.254.1.1;;
2023-01-06T17:36:01.1375610+01:00;AD3830770CCDD0AD3830036A;;1;-74,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.1453620+01:00;AD3830770CCDD0AD3830042E;;1;-74;865,7;169.254.1.1;;
2023-01-06T17:36:01.1784150+01:00;AD3830770CCDD0AD3830041B;;2;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.1878640+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:01.2007340+01:00;AD3830770CCDD0AD3830041F;;2;-74,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.2999410+01:00;AD3830770CCDD0AD38300475;;1;-75;865,7;169.254.1.1;;
2023-01-06T17:36:01.3128270+01:00;AD3830770CCDD0AD383003BC;;1;-75;865,7;169.254.1.1;;
2023-01-06T17:36:01.3241010+01:00;AD3830770CCDD0AD3830042E;;1;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.3570010+01:00;AD3830770CCDD0AD3830041F;;2;-74,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.3982150+01:00;AD3830770CCDD0AD383001D3;;3;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.4814180+01:00;AD3830770CCDD0AD3830042E;;1;-74;865,7;169.254.1.1;;
2023-01-06T17:36:01.5165000+01:00;AD3830770CCDD0AD3830031A;;2;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.6557010+01:00;AD3830770CCDD0AD3830033A;;2;-75,5;865,7;169.254.1.1;;
2023-01-06T17:36:01.7886910+01:00;AD3830770CCDD0AD383002F0;;1;-72;865,7;169.254.1.1;;
2023-01-06T17:36:01.8999190+01:00;AD3830770CCDD0AD38300363;;4;-75;865,7;169.254.1.1;;
2023-01-06T17:36:01.9732650+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.1216560+01:00;AD3830770CCDD0AD3830032F;;2;-77,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.1529980+01:00;AD3830770CCDD0AD3830034B;;3;-69;865,7;169.254.1.1;;
2023-01-06T17:36:02.4112350+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.4570860+01:00;AD3830770CCDD0AD38300343;;3;-75,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.4804750+01:00;AD3830770CCDD0AD3830029C;;4;-67;865,7;169.254.1.1;;
2023-01-06T17:36:02.5152050+01:00;AD3830770CCDD0AD38300370;;1;-67,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.5357110+01:00;AD3830770CCDD0AD3830027B;;1;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.5542930+01:00;AD3830770CCDD0AD383002DB;;1;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.5746060+01:00;AD3830770CCDD0AD38300308;;2;-69,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.5766000+01:00;AD3830770CCDD0AD3830035B;;2;-65,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.5784860+01:00;AD3830770CCDD0AD38300368;;2;-72;865,7;169.254.1.1;;
2023-01-06T17:36:02.5919480+01:00;AD3830770CCDD0AD383004AA;;2;-71,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.6014640+01:00;AD3830770CCDD0AD3830041F;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.6160650+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.6285320+01:00;AD3830770CCDD0AD38300314;;3;-61,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.6304300+01:00;AD3830770CCDD0AD383001E2;;3;-61,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.6325890+01:00;AD3830770CCDD0AD3830029A;;3;-60,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.7127910+01:00;AD3830770CCDD0AD38300288;;1;-75;865,7;169.254.1.1;;
2023-01-06T17:36:02.7277550+01:00;AD3830770CCDD0AD3830036A;;1;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.7567180+01:00;AD3830770CCDD0AD38300350;;2;-64;865,7;169.254.1.1;;
2023-01-06T17:36:02.7715190+01:00;AD3830770CCDD0AD383003AC;;2;-74,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.7802910+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:02.7973810+01:00;AD3830770CCDD0AD383003A1;;3;-65,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.8231910+01:00;AD3830770CCDD0AD383002E0;;3;-76;865,7;169.254.1.1;;
2023-01-06T17:36:02.8485790+01:00;AD3830770CCDD0AD383002E7;;4;-71,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.8835870+01:00;AD3830770CCDD0AD383004A3;;1;-72;865,7;169.254.1.1;;
2023-01-06T17:36:02.9151810+01:00;AD3830770CCDD0AD383001D5;;2;-67,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.9242620+01:00;AD3830770CCDD0AD3830041B;;2;-73,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.9496780+01:00;AD3830770CCDD0AD383001BE;;3;-70,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.9535040+01:00;AD3830770CCDD0AD383002C3;;3;-70,5;865,7;169.254.1.1;;
2023-01-06T17:36:02.9709160+01:00;AD3830770CCDD0AD383002EB;;3;-67;865,7;169.254.1.1;;
2023-01-06T17:36:03.0558320+01:00;AD3830770CCDD0AD38300475;;1;-75;865,7;169.254.1.1;;
2023-01-06T17:36:03.0727330+01:00;AD3830770CCDD0AD3830031A;;1;-76;865,7;169.254.1.1;;
2023-01-06T17:36:03.1459610+01:00;AD3830770CCDD0AD383002A8;;3;-71,5;865,7;169.254.1.1;;
2023-01-06T17:36:03.2299560+01:00;AD3830770CCDD0AD3830042E;;1;-74;865,7;169.254.1.1;;
2023-01-06T17:36:03.2728500+01:00;AD3830770CCDD0AD383004A2;;2;-74;865,7;169.254.1.1;;
2023-01-06T17:36:03.3406380+01:00;AD3830770CCDD0AD38300307;;4;-70,5;865,7;169.254.1.1;;
2023-01-06T17:36:03.4310520+01:00;AD3830770CCDD0AD3830033A;;2;-75,5;865,7;169.254.1.1;;
2023-01-06T17:36:03.5615830+01:00;AD3830770CCDD0AD3830032C;;2;-69;865,7;169.254.1.1;;
2023-01-06T17:36:03.5984010+01:00;AD3830770CCDD0AD3830034B;;3;-69,5;865,7;169.254.1.1;;
